tip,ad,lat,lon,ilce,kaynak
hastane,Acıbadem Ataşehir Hastanesi,40.994411,29.12688,ATASEHIR,OSM
polis,Körfez Tütünçiftlik Polis Karakolu,40.752409,29.788292,,OSM
hastane,Erdem Hastanesi,41.040129,28.825444,BAGCILAR,OSM
polis,T.C. Bahçelievler Kaymakamlığı İlçe Emniyet Müdürlüğü Şehit Vehbi Erdoğan Polis Merkezi Amirliği,41.005752,28.8653,BAHCELIEVLER,OSM
hastane,,40.873585,29.253536,PENDIK,OSM
hastane,Bakırköy Prof. Dr. Mazhar Osman Ruh Sağlığı ve Sinir Hastalıkları Eğitim ve Araştırma Hastanesi,40.989018,28.861968,BAKIRKOY,OSM
hastane,Özel Florya Hastanesi,40.979951,28.747596,AVCILAR,OSM
hastane,Avcılar Murat Kölük Devlet Hastanesi,40.984753,28.73128,AVCILAR,OSM
itfaiye,Zeynep Kamil İtfaiye İstasyonu,41.013841,29.024383,USKUDAR,OSM
polis,Kıyı Emniyeti Genel Müdürlüğü,41.041235,29.037519,USKUDAR,OSM
polis,Gürpınar Polis Merkezi,40.996203,28.618248,BEYLIKDUZU,OSM
toplanma_alani,Şehit Ramazan Sarıkaya Anadolu İmam-Hatip Lisesi,41.05596,28.840372,BAGCILAR,OSM
polis,,41.078707,28.997394,KAGITHANE,OSM
hastane,Esenler Kadın Doğum Hastanesi,41.055807,28.869139,ESENLER,OSM
hastane,,41.058769,28.907578,GAZIOSMANPASA,OSM
hastane,Acıbadem Kartal Hastanesi,40.886381,29.207251,KARTAL,OSM
hastane,Medipol Üniversitesi Çamlıca Hastanesi,41.023317,29.082057,USKUDAR,OSM
polis,İstanbul Valilik Lojmanı Polis Noktası,40.974943,28.781996,BAKIRKOY,OSM
polis,İstanbul Valilik Lojmanı Polis Noktası,40.975174,28.781846,BAKIRKOY,OSM
polis,İstanbul Valilik Lojmanı Polis Noktası,40.975082,28.781687,BAKIRKOY,OSM
polis,Saray Kaymakamlık Lojmanı Polis Noktası,41.442895,27.917092,,OSM
polis,Avcılar Kaymakamlık Lojmanı Polis Noktası,40.971861,28.719765,AVCILAR,OSM
polis,Bahçelievler Kaymakamlık Lojmanı Polis Noktası,41.005362,28.866171,BAHCELIEVLER,OSM
polis,Dilovası Kaymakamlık Lojmanı Polis Noktası,40.77052,29.574289,,OSM
polis,Derince Kaymakamlık Lojmanı Polis Noktası,40.752071,29.813141,,OSM
polis,İzmit Kaymakamlık Lojmanı Polis Noktası,40.795355,29.949481,,OSM
polis,Tuzla Kaymakamlık Lojmanı Polis Noktası,40.814876,29.311642,TUZLA,OSM
polis,Kartal Bölge Trafik Denetleme Şube Müdürlüğü,40.909161,29.205121,KARTAL,OSM
hastane,Megapol Hastanesi,40.916121,29.199476,KARTAL,OSM
hastane,Aksu Özel Göztepe Hastanesi,40.98779,29.061993,KADIKOY,OSM
polis,Çatalca Kaymakamlık Lojmanı Polis Noktası,41.158255,28.455786,CATALCA,OSM
polis,Büyükçekmece Kaymakamlık Lojmanı Polis Noktası,41.020402,28.575538,BUYUKCEKMECE,OSM
polis,Kartal Kaymakamlık Lojmanı Polis Noktası,40.889415,29.182452,KARTAL,OSM
polis,,40.980492,29.055449,KADIKOY,OSM
hastane,Pendik Medipol Üniversitesi Hastanesi,40.88456,29.23513,PENDIK,OSM
toplanma_alani,Şeyh Şamil Parkı,41.056853,28.834689,BAGCILAR,OSM
toplanma_alani,2356. Sokak Parkı,41.055205,28.83231,BAGCILAR,OSM
polis,,40.993889,29.100639,ATASEHIR,OSM
hastane,Central Hospital,40.979256,29.110719,ATASEHIR,OSM
itfaiye,Dudullu İtfaiye İstasyonu,41.001117,29.17863,UMRANIYE,OSM
hastane,,40.987901,29.144419,ATASEHIR,OSM
hastane,,40.933357,29.12405,MALTEPE,OSM
polis,,40.924475,29.131169,MALTEPE,OSM
hastane,İbni Sina Hastanesi,40.900876,29.167207,KARTAL,OSM
hastane,,41.037552,29.235086,CEKMEKOY,OSM
polis,Fatih İlçe Emniyet Müdürlüğü,41.011287,28.977335,FATIH,OSM
polis,,41.019914,28.938487,FATIH,OSM
polis,,41.022928,28.934062,FATIH,OSM
polis,,41.022979,28.934038,FATIH,OSM
itfaiye,Seyrantepe İtfaiye İstasyonu,41.095967,28.988798,KAGITHANE,OSM
polis,Körfez Kaymakamlık Lojmanı Polis Noktası,40.771246,29.765197,,OSM
hastane,,40.831247,29.424543,,OSM
itfaiye,Şile İtfaiye İstasyonu,41.17627,29.61993,SILE,OSM
itfaiye,Ağva İtfaiye İstasyonu,41.137187,29.856171,SILE,OSM
itfaiye,Bozhane İtfaiye İstasyonu,41.162022,29.273278,BEYKOZ,OSM
itfaiye,Beykoz İtfaiye İstasyonu,41.134256,29.098329,BEYKOZ,OSM
hastane,Özel Körfez Marmara Hastanesi,40.759857,29.787633,,OSM
itfaiye,Tuzla OSB İtfaiye İstasyonu,40.877725,29.398943,TUZLA,OSM
itfaiye,Çavuşbaşı İtfaiye İstasyonu,41.074426,29.139055,BEYKOZ,OSM
itfaiye,Çekmeköy İtfaiye İstasyonu,41.020954,29.180883,CEKMEKOY,OSM
itfaiye,Tuzla İtfaiye İstasyonu,40.857262,29.293843,TUZLA,OSM
itfaiye,Kurtköy İtfaiye İstasyonu,40.908578,29.293642,PENDIK,OSM
itfaiye,Sultanbeyli İtfaiye İstasyonu,40.969474,29.26688,SULTANBEYLI,OSM
itfaiye,Büyükbakkalköy İtfaiye İstasyonu,40.972528,29.206112,MALTEPE,OSM
itfaiye,Ömerli İtfaiye İstasyonu,41.079803,29.333868,CEKMEKOY,OSM
itfaiye,Battalgazi İtfaiye İstasyonu,40.994076,29.284741,SULTANBEYLI,OSM
itfaiye,Zeytinburnu İtfaiye İstasyonu,40.993038,28.912181,ZEYTINBURNU,OSM
itfaiye,Eminönü İtfaiye İstasyonu,41.009456,28.976265,FATIH,OSM
itfaiye,Beşiktaş İtfaiye İstasyonu,41.049003,29.019249,BESIKTAS,OSM
itfaiye,Sarıyer İtfaiye İstasyonu,41.160092,29.039022,SARIYER,OSM
itfaiye,İstinye İtfaiye İstasyonu,41.114911,29.05477,SARIYER,OSM
itfaiye,Hacıosman İtfaiye İstasyonu,41.135923,29.026458,SARIYER,OSM
itfaiye,Sarıyer İtfaiye İstasyonu,41.186209,29.04307,SARIYER,OSM
itfaiye,Sadabat İtfaiye İstasyonu,41.065642,28.956027,KAGITHANE,OSM
itfaiye,Balat İtfaiye İstasyonu,41.030622,28.952022,FATIH,OSM
itfaiye,Değirmenköy İtfaiye İstasyonu,41.094276,28.001431,SILIVRI,OSM
itfaiye,,41.048762,28.051124,SILIVRI,OSM
itfaiye,Büyükçavuşlu İtfaiye İstasyonu,41.246438,28.064976,SILIVRI,OSM
itfaiye,Selimpaşa İtfaiye İstasyonu,41.059396,28.362717,SILIVRI,OSM
itfaiye,Kumburgaz İtfaiye İstasyonu,41.039519,28.467653,BUYUKCEKMECE,OSM
itfaiye,Çatalca İtfaiye İstasyonu,41.149576,28.461905,CATALCA,OSM
itfaiye,Karacaköy İtfaiye İstasyonu,41.403545,28.375558,CATALCA,OSM
itfaiye,Germe İtfaiye İstasyonu,41.27564,28.661172,ARNAVUTKOY,OSM
itfaiye,Arnavutköy İtfaiye İstasyonu,41.201274,28.729091,ARNAVUTKOY,OSM
itfaiye,Hadımköy İtfaiye İstasyonu,41.158401,28.612962,ARNAVUTKOY,OSM
itfaiye,Kıraç İtfaiye İstasyonu,41.064008,28.62637,ESENYURT,OSM
itfaiye,Yakuplu İtfaiye İstasyonu,41.001809,28.666113,BEYLIKDUZU,OSM
itfaiye,Bayrampaşa İtfaiye İstasyonu,41.042228,28.897499,BAYRAMPASA,OSM
itfaiye,Habibler İtfaiye İstasyonu,41.129494,28.831642,SULTANGAZI,OSM
itfaiye,Kemerburgaz İtfaiye İstasyonu,41.157184,28.911304,EYUPSULTAN,OSM
itfaiye,Siyavuşpaşa İtfaiye İstasyonu,40.999667,28.851605,BAHCELIEVLER,OSM
itfaiye,İkitelli İtfaiye İstasyonu,41.084343,28.796995,BASAKSEHIR,OSM
itfaiye,Başakşehir İtfaiye İstasyonu,41.104201,28.800577,BASAKSEHIR,OSM
itfaiye,Bahçeşehir İtfaiye İstasyonu,41.070344,28.675488,BASAKSEHIR,OSM
itfaiye,İstanbul Büyükşehir Belediyesi İtfaiye Daire Başkanlığı,41.016063,28.95353,FATIH,OSM
itfaiye,Fatih İtfaiye İstasyonu,41.016256,28.953623,FATIH,OSM
itfaiye,Körfez Belediye İtfaiye Grup Amirliği,40.766719,29.77466,,OSM
polis,,41.143869,28.459859,CATALCA,OSM
hastane,Op. Dr. Arash Jafari,41.076207,29.012872,SISLI,OSM
hastane,,40.998432,28.82999,BAHCELIEVLER,OSM
hastane,,40.997255,28.916929,ZEYTINBURNU,OSM
hastane,Koç Üniversitesi Hastanesi,41.024038,28.916757,ZEYTINBURNU,OSM
polis,Çerkezköy Kaymakamlık Lojmanı Polis Noktası,41.287916,28.034042,,OSM
polis,Kuştepe Polis Karakolu,41.070509,28.990854,SISLI,OSM
hastane,İSTÜN Şişli Kolan International Hospital,41.064831,28.980409,SISLI,OSM
hastane,Türkiye Hastanesi,41.06595,28.981295,SISLI,OSM
polis,,41.019351,29.070152,USKUDAR,OSM
hastane,Sancaktepe Sağlıklı Yaşam Köyü,40.996814,29.210524,SANCAKTEPE,OSM
hastane,Acıbadem Taksim Hastanesi,41.041474,28.982263,SISLI,OSM
itfaiye,,40.940293,29.305066,PENDIK,OSM
polis,Levent Polis Merkezi,41.081579,29.014566,BESIKTAS,OSM
polis,,41.031341,29.232952,CEKMEKOY,OSM
hastane,Biruni Üniversitesi Tıp Fakültesi Hastanesi,40.99895,28.795599,KUCUKCEKMECE,OSM
itfaiye,,41.0141,29.024699,USKUDAR,OSM
polis,Bakırköy Kaymakamlık Lojmanı Polis Noktası,40.985025,28.869322,BAKIRKOY,OSM
polis,Bakırköy Kaymakamlık Lojmanı Polis Noktası,40.985053,28.869325,BAKIRKOY,OSM
hastane,Derince Ağız ve Diş Sağlığı Merkezi,40.759484,29.812415,,OSM
hastane,,41.082309,29.03685,BESIKTAS,OSM
toplanma_alani,2331 Sokak Parkı,41.056597,28.840042,BAGCILAR,OSM
toplanma_alani,Göztepe ASM Yanı Parkı,41.059207,28.836526,BAGCILAR,OSM
polis,Ağva Jandarma Karakol Komutanlığı,41.138373,29.854283,SILE,OSM
itfaiye,,40.993601,28.712856,AVCILAR,OSM
polis,,41.04312,29.103973,UMRANIYE,OSM
polis,,41.043764,29.043239,USKUDAR,OSM
polis,TC. Cumhuriyet Polis Merkezi,40.925733,29.137163,MALTEPE,OSM
hastane,Central Hospital,40.965918,29.100188,KADIKOY,OSM
polis,,40.964316,29.227508,SANCAKTEPE,OSM
polis,Akpınar Polis Merkezi,40.964301,29.227597,SANCAKTEPE,OSM
polis,,40.972287,29.26398,SULTANBEYLI,OSM
hastane,FSM Tıp Merkezi,41.093967,29.091134,BEYKOZ,OSM
polis,Çakmak Polis Merkezi Amirliği,41.004194,29.109091,UMRANIYE,OSM
polis,Ümraniye İlçe Emniyet Müdürlüğü,41.031682,29.090443,UMRANIYE,OSM
polis,,40.988727,28.836932,BAKIRKOY,OSM
polis,Fatih İlçe Emniyet Müdürlüğü,41.011277,28.977341,FATIH,OSM
polis,Bayrampaşa Polis Merkezi,41.033035,28.910878,BAYRAMPASA,OSM
hastane,S.B.Ü. Haydarpaşa Numune Hastanesi Validebağ Semt Polikliniği,41.01226,29.040913,USKUDAR,OSM
hastane,Yenikent Aile Sağlığı Merkezi,40.82532,29.41984,,OSM
hastane,Hadımköy Dr. İsmail Niyazi Kurtulmuş Hastanesi,41.155214,28.619486,ARNAVUTKOY,OSM
hastane,Körfez Devlet Hastanesi,40.77571,29.782855,,OSM
hastane,Orion Surgery Center,41.090121,28.981975,KAGITHANE,OSM
hastane,Istanbul Faculty of Medicine,41.016957,28.933954,FATIH,OSM
itfaiye,Beyoğlu İtfaiye İstasyonu,41.048385,28.990542,SISLI,IBB
itfaiye,Mecidiyeköy İtfaiye İstasyonu,41.065136,28.997427,SISLI,IBB
itfaiye,Beşiktaş İtfaiye İstasyonu,41.048908,29.019198,BESIKTAS,IBB
itfaiye,Ortaköy İtfaiye İstasyonu,41.06959,29.041893,BESIKTAS,IBB
itfaiye,Seyrantepe İtfaiye İstasyonu,41.095948,28.9888,KAGITHANE,IBB
itfaiye,İstinye İtfaiye İstasyonu,41.114895,29.054814,SARIYER,IBB
itfaiye,Sarıyer İtfaiye İstasyonu,41.16008,29.038967,SARIYER,IBB
itfaiye,Şişli İtfaiye İstasyonu,41.058118,28.966381,SISLI,IBB
itfaiye,Hacıosman  İtfaiye İstasyonu,41.135563,29.02671,SARIYER,IBB
itfaiye,Maden  İtfaiye İstasyonu,41.186186,29.043115,SARIYER,IBB
itfaiye,Kemerburgaz  İtfaiye İstasyonu,41.157259,28.91133,EYUPSULTAN,IBB
itfaiye,Kağıthane  İtfaiye İstasyonu,41.086256,28.965029,EYUPSULTAN,IBB
itfaiye,Sadabat  İtfaiye İstasyonu,41.065662,28.956073,KAGITHANE,IBB
itfaiye,Bakırköy İtfaiye İstasyonu,40.987535,28.881592,BAKIRKOY,IBB
itfaiye,Bayrampaşa İtfaiye İstasyonu,41.042342,28.897753,BAYRAMPASA,IBB
itfaiye,Fatih İtfaiye İstasyonu,41.01626,28.953722,FATIH,IBB
itfaiye,Florya  İtfaiye İstasyonu,40.963164,28.807949,BAKIRKOY,IBB
itfaiye,Zeytinburnu  İtfaiye İstasyonu,40.993193,28.912131,ZEYTINBURNU,IBB
itfaiye,Davutpaşa İtfaiye İstasyonu,41.026188,28.89483,ESENLER,IBB
itfaiye,Eyüpsultan  İtfaiye İstasyonu,41.04809,28.919442,EYUPSULTAN,IBB
itfaiye,Balat  İtfaiye İstasyonu,41.030789,28.952009,FATIH,IBB
itfaiye,Eminönü  İtfaiye İstasyonu,41.009487,28.976343,FATIH,IBB
itfaiye,Kocamustafapaşa  İtfaiye İstasyonu,41.009099,28.934195,FATIH,IBB
itfaiye,Arnavutköy İtfaiye İstasyonu,41.201394,28.728887,ARNAVUTKOY,IBB
itfaiye,Bağcılar İtfaiye İstasyonu,41.050126,28.858579,BAGCILAR,IBB
itfaiye,Gaziosmanpaşa  İtfaiye İstasyonu,41.079086,28.893628,GAZIOSMANPASA,IBB
itfaiye,Bahçelievler İtfaiye İstasyonu,41.014072,28.83705,BAHCELIEVLER,IBB
itfaiye,Bahçelievler İtfaiye Eğitim Merkezi,41.014072,28.83705,BAHCELIEVLER,IBB
itfaiye,Bahçelievler Ambar Ayniyat Amirliği,41.014072,28.83705,BAHCELIEVLER,IBB
itfaiye,Başakşehir İtfaiye İstasyonu,41.104346,28.80054,BASAKSEHIR,IBB
itfaiye,Habibler  İtfaiye İstasyonu,41.129625,28.831607,SULTANGAZI,IBB
itfaiye,Hadımköy  İtfaiye İstasyonu,41.158497,28.612858,ARNAVUTKOY,IBB
itfaiye,Germe  İtfaiye İstasyonu,41.27571,28.661167,ARNAVUTKOY,IBB
itfaiye,Güngören  İtfaiye İstasyonu,41.016896,28.888569,GUNGOREN,IBB
itfaiye,Esenler  İtfaiye İstasyonu,41.064588,28.867498,ESENLER,IBB
itfaiye,Alibeyköy  İtfaiye İstasyonu,41.079926,28.937214,EYUPSULTAN,IBB
itfaiye,Akşemsettin  İtfaiye İstasyonu,41.091845,28.91724,GAZIOSMANPASA,IBB
itfaiye,Sultangazi İtfaiye İstasyonu,41.103447,28.889288,SULTANGAZI,IBB
itfaiye,Sefaköy  İtfaiye İstasyonu,41.022209,28.793015,KUCUKCEKMECE,IBB
itfaiye,Küçükçekmece  İtfaiye İstasyonu,40.995363,28.77994,KUCUKCEKMECE,IBB
itfaiye,Siyavuşpaşa  İtfaiye İstasyonu,40.999625,28.851572,BAHCELIEVLER,IBB
itfaiye,Resneli  İtfaiye İstasyonu,41.083083,28.741095,BASAKSEHIR,IBB
itfaiye,İkitelli  İtfaiye İstasyonu,41.084351,28.797054,BASAKSEHIR,IBB
itfaiye,Avcılar İtfaiye İstasyonu,40.993538,28.712983,AVCILAR,IBB
itfaiye,Büyükçekmece İtfaiye İstasyonu,41.012786,28.544915,BUYUKCEKMECE,IBB
itfaiye,Beylikdüzü İtfaiye İstasyonu,40.998433,28.643447,BEYLIKDUZU,IBB
itfaiye,Çatalca İtfaiye İtfaiye İstasyonu,41.149654,28.46216,CATALCA,IBB
itfaiye,Selimpaşa  İtfaiye İstasyonu,41.059388,28.362703,SILIVRI,IBB
itfaiye,Bahçeşehir  İtfaiye İstasyonu,41.070527,28.675677,BASAKSEHIR,IBB
itfaiye,Kıraç  İtfaiye İstasyonu,41.063985,28.626425,ESENYURT,IBB
itfaiye,Esenyurt  İtfaiye İstasyonu,41.037425,28.669707,ESENYURT,IBB
itfaiye,Beykent İtfaiye  İstasyonu,41.017415,28.620799,BUYUKCEKMECE,IBB
itfaiye,Kumburgaz  İtfaiye İstasyonu,41.039858,28.46819,BUYUKCEKMECE,IBB
itfaiye,Yakuplu  İtfaiye İstasyonu,41.001844,28.66625,BEYLIKDUZU,IBB
itfaiye,Binkılıç  İtfaiye İstasyonu,41.412473,28.181273,CATALCA,IBB
itfaiye,Çatalca Karacaköy  İtfaiye İstasyonu,41.403704,28.375365,CATALCA,IBB
itfaiye,Çanta  İtfaiye İstasyonu,41.085683,28.079604,SILIVRI,IBB
itfaiye,Büyükçavuşlu  İtfaiye İstasyonu,41.246388,28.06506,SILIVRI,IBB
itfaiye,Silivri İtfaiye İstasyonu,41.076118,28.255843,SILIVRI,IBB
itfaiye,Gümüşyaka  İtfaiye İstasyonu,41.048806,28.051116,SILIVRI,IBB
itfaiye,Rumeli Feneri Mahallesi Gönüllü İtfaiye İstasyonu,41.233275,29.108286,SARIYER,IBB
itfaiye,Karaburun Mahallesi Gönüllü İtfaiye İstasyonu,41.346874,28.68199,ARNAVUTKOY,IBB
itfaiye,Balaban Mahallesi Gönüllü İtfaiye İstasyonu,41.311179,28.612475,ARNAVUTKOY,IBB
itfaiye,Dağyenice Mahallesi Gönüllü İtfaiye İstasyonu,41.271708,28.483688,CATALCA,IBB
itfaiye,Gümüşpınar Mahallesi Gönüllü İtfaiye İstasyonu,41.314827,28.28669,CATALCA,IBB
itfaiye,Örencik Mahallesi Gönüllü İtfaiye İstasyonu,41.329264,28.483827,CATALCA,IBB
itfaiye,Yalıköy Mahallesi Gönüllü İtfaiye İstasyonu,41.478236,28.299225,CATALCA,IBB
itfaiye,Kestanelik Mahallesi Gönüllü İtfaiye İstasyonu,41.231749,28.494784,CATALCA,IBB
itfaiye,Kabakça Mahallesi Gönüllü İtfaiye İstasyonu,41.227116,28.369048,CATALCA,IBB
itfaiye,Büyükkılıçlı Mahallesi Gönüllü İtfaiye İstasyonu,41.164163,28.18969,SILIVRI,IBB
itfaiye,Çayırdere Mahallesi Gönüllü İtfaiye İstasyonu,41.281284,28.144946,SILIVRI,IBB
itfaiye,Danamandıra Mahallesi Gönüllü İtfaiye İstasyonu,41.308189,28.241804,SILIVRI,IBB
itfaiye,Fener Mahallesi Gönüllü İtfaiye İstasyonu,41.151233,28.23673,SILIVRI,IBB
itfaiye,Hallaçlı Mahallesi Gönüllü İtfaiye İstasyonu,41.320871,28.101512,CATALCA,IBB
itfaiye,Akpınar Mahallesi Gönüllü İtfaiye İstasyonu,41.279709,28.809815,EYUPSULTAN,IBB
itfaiye,Sayalar Mahallesi Gönüllü İtfaiye İstasyonu,41.319769,28.174385,SILIVRI,IBB
itfaiye,Şht.Taner Çebi Su Altı/Su Üstü Arama Kurtarma İtfaiye İstasyonu,40.99975,28.95332,FATIH,IBB
itfaiye,Yavuz Sultan Selim  İtfaiye İstasyonu,41.225869,29.034211,SARIYER,IBB
itfaiye,Sağmalcılar  İtfaiye İstasyonu,41.032345,28.912441,BAYRAMPASA,IBB
itfaiye,Değirmenköy  İtfaiye İstasyonu,41.094327,28.001584,SILIVRI,IBB
itfaiye,Kuzey Marmara  İtfaiye İstasyonu,41.165385,28.373732,CATALCA,IBB
itfaiye,K9 Köpekli Arama Eğitim Merkezi,41.084737,28.74132,BASAKSEHIR,IBB
itfaiye,Mahmutbey  İtfaiye İstasyonu,41.053806,28.8308,BAGCILAR,IBB
itfaiye,İhsaniye Gönüllü İtfaiye istasyonu,41.260009,28.357781,CATALCA,IBB
itfaiye,Adalar İtfaiye İstasyonu,40.87167,29.137567,ADALAR,IBB
itfaiye,Pendik İtfaiye İstasyonu,40.88659,29.236757,PENDIK,IBB
itfaiye,Tuzla İtfaiye İstasyonu,40.857482,29.294011,TUZLA,IBB
itfaiye,Kartal İtfaiye İstasyonu,40.891745,29.195637,KARTAL,IBB
itfaiye,Maltepe İtfaiye İstasyonu,40.929623,29.145312,MALTEPE,IBB
itfaiye,Burgazada  İtfaiye İstasyonu,40.879524,29.07017,ADALAR,IBB
itfaiye,Heybeliada  İtfaiye İstasyonu,40.876469,29.099953,ADALAR,IBB
itfaiye,Kınalıada  İtfaiye İstasyonu,40.906978,29.055863,ADALAR,IBB
itfaiye,Kurtköy  İtfaiye İstasyonu,40.908642,29.293587,PENDIK,IBB
itfaiye,Orhanlı  İtfaiye İstasyonu,40.885908,29.352033,TUZLA,IBB
itfaiye,Tuzla Osb  İtfaiye İstasyonu,40.877931,29.399146,TUZLA,IBB
itfaiye,Tuzla Sahil  İtfaiye İstasyonu,40.815055,29.311256,TUZLA,IBB
itfaiye,Yakacık  İtfaiyeİstasyonu,40.94356,29.214902,KARTAL,IBB
itfaiye,Büyükbakkalköy  İtfaiye İstasyonu,40.972916,29.206032,MALTEPE,IBB
itfaiye,Ümraniye İtfaiye İstasyonu,41.01612,29.127887,UMRANIYE,IBB
itfaiye,Sancaktepe İtfaiye İstasyonu,41.015653,29.24457,SANCAKTEPE,IBB
itfaiye,Şile İtfaiye İstasyonu,41.176383,29.619789,SILE,IBB
itfaiye,Mehmet Akif İtfaiye İstasyonu,40.96941,29.266697,SULTANBEYLI,IBB
itfaiye,Dudullu  İtfaiye İstasyonu,41.001124,29.178705,UMRANIYE,IBB
itfaiye,Ömerli  İtfaiye İstasyonu,41.079699,29.333862,CEKMEKOY,IBB
itfaiye,Ağva  İtfaiye İstasyonu,41.137225,29.856263,SILE,IBB
itfaiye,Şile Karacaköy İtfaiye İstasyonu,41.15549,29.759672,SILE,IBB
itfaiye,Yenişehir  İtfaiye İstasyonu,40.9406,29.305194,PENDIK,IBB
itfaiye,Ataşehir İtfaiye İstasyonu,40.979271,29.147196,ATASEHIR,IBB
itfaiye,Üsküdar İtfaiye İstasyonu,41.019826,29.01176,USKUDAR,IBB
itfaiye,Beykoz İtfaiye İstasyonu,41.134282,29.098389,BEYKOZ,IBB
itfaiye,Kadıköy İtfaiye İstasyonu,40.991409,29.033433,KADIKOY,IBB
itfaiye,Çavuşbaşı İtfaiye İstasyonu,41.074492,29.139004,BEYKOZ,IBB
itfaiye,Çengelköy  İtfaiye İstasyonu,41.045071,29.076263,USKUDAR,IBB
itfaiye,Zeynep Kamil  İtfaiye İstasyonu,41.013841,29.024289,USKUDAR,IBB
itfaiye,Bozhane  İtfaiye İstasyonu,41.162102,29.273235,BEYKOZ,IBB
itfaiye,Erenköy  İtfaiye İstasyonu,40.97647,29.068449,KADIKOY,IBB
itfaiye,Ünalan  İtfaiye İstasyonu,41.001826,29.072256,USKUDAR,IBB
itfaiye,Kavacık  İtfaiye İstasyonu,41.093561,29.098781,BEYKOZ,IBB
itfaiye,Sedef Adası Gönüllü İtfaiye İstasyonu,40.849722,29.144685,ADALAR,IBB
itfaiye,Oruçoğlu Mahallesi Gönüllü İtfaiye İstasyonu,41.062827,29.487657,SILE,IBB
itfaiye,Alacalı Mahallesi Gönüllü İtfaiye İstasyonu,41.183864,29.457902,SILE,IBB
itfaiye,Değirmençayırı Mahallesi Gönüllü İtfaiye İstasyonu,40.977515,29.660808,SILE,IBB
itfaiye,Geredeli Mahallesi Gönüllü İtfaiye İstasyonu,41.086129,29.880061,SILE,IBB
itfaiye,Gökmaslı Mahallesi Gönüllü İtfaiye İstasyonu,41.097924,29.80423,SILE,IBB
itfaiye,Teke Mahallesi Gönüllü İtfaiye İstasyonu,41.068477,29.665187,SILE,IBB
itfaiye,Osmanköy Mahallesi Gönüllü İtfaiye İstasyonu,41.080733,29.731954,SILE,IBB
itfaiye,Kalemköy Mahallesi Gönüllü İtfaiye İstasyonu,41.08858,29.844354,SILE,IBB
itfaiye,Poyrazköy Mahallesi Gönüllü İtfaiye İstasyonu,41.205399,29.135488,BEYKOZ,IBB
itfaiye,Riva Mahallesi Gönüllü İtfaiye İstasyonu,41.224597,29.218552,BEYKOZ,IBB
itfaiye,Anadolu Kavağı Mahallesi Gönüllü İtfaiye İstasyonu,41.175274,29.090748,BEYKOZ,IBB
itfaiye,Ovacık Mahallesi Gönüllü İtfaiye istasyonu,41.11984,29.609611,SILE,IBB
itfaiye,Kızılca Mahallesi Gönüllü İtfaiye İstasyonu,41.15524,29.541354,SILE,IBB
itfaiye,Yeniköy Mahallesi Gönüllü İtfaiye İstasyonu,41.121994,29.652879,SILE,IBB
itfaiye, Korucu Mahallesi Gönüllü İtfaiye İstasyonu,41.123193,29.569554,SILE,IBB
itfaiye,Çekmeköy  İtfaiye İstasyonu,41.021346,29.180408,CEKMEKOY,IBB
itfaiye,Sultanbeyli İtfaiye İstasyonu,40.994233,29.284181,SULTANBEYI,IBB
hastane,Bayrampaşa Devlet Hastanesi,41.041463,28.903141,BAYRAMPASA,IBB
hastane,Özel Avrasya Hastanesi,41.003261,28.907044,ZEYTINBURNU,IBB
hastane,Özel Güney Hastanesi,41.04381,28.879521,ESENLER,IBB
hastane,Yeditepe Üniversitesi Koşuyolu Hastanesi,41.004167,29.031112,KADIKOY,IBB
hastane,Çapa Hastahanesi Kadın Doğum Merkezi,41.016656,28.934296,FATIH,IBB
hastane,T.C. Sağlık Bakanlığı Sbü Ümraniye Eğitim ve Araştırma Kadın Doğum ve Çocuk Hastalıkları Hastanesi,41.033195,29.101781,UMRANIYE,IBB
hastane,Cerrahpaşa Tıp Fakültesi Kadın Doğum,41.004554,28.941336,FATIH,IBB
hastane,Göztepe Hastanesi Kadın Doğum Acil,40.985233,29.058383,KADIKOY,IBB
hastane,Özel Şifa Kadın Doğum Merkezi,41.082065,28.918082,EYUPSULTAN,IBB
hastane,Özel Medicana Hospital Hastanesi Avcılar,40.981136,28.721046,AVCILAR,IBB
hastane,Medistanbul Hastanesi,41.179555,28.88416,EYUPSULTAN,IBB
hastane,Özel Medıstate Kavacık Hastanesi,41.094185,29.101374,BEYKOZ,IBB
hastane,Özel Doğa Hospital Hastanesi,41.012797,28.696504,ESENYURT,IBB
hastane,Bakırköy Mazhar Osman Ruh ve Sinir Hastalıkları Eğitim Araştırma Hastanesi,40.986733,28.862279,BAKIRKOY,IBB
hastane,Özel Pendik Bölge Hastanesi,40.882527,29.245569,PENDIK,IBB
hastane,Özel Doktor Nazif Bağrıaçık Kadıköy Hastanesi,40.99829,29.03338,KADIKOY,IBB
hastane,T.C. Sağlık Bakanlığı Başakşehir Devlet Hastanesi,41.118189,28.80885,BASAKSEHIR,IBB
hastane,Prof. Dr. Cemil Taşcıoğlu Şehir Hastanesi,41.065208,28.974402,SISLI,IBB
hastane,Özel İstanbul Medipol Hastanesi,41.00483,29.034164,KADIKOY,IBB
hastane,Özel Medigold Sultan Hastanesi,41.099494,28.863541,SULTANGAZI,IBB
hastane,T.C. Sağlık Bakanlığı Prof. Dr. Necmi Ayanoğlu Silivri Devlet Hastanesi,41.077981,28.250285,SILIVRI,IBB
